Titel,Geschäftsart,ID,Datum,Erstunterzeichner,Partei Erstunterzeichner,Mitunterzeichner,Partei Mitunterzeichner,Geschäftsstatus,Entscheid,_entscheidbereinigt
Angaben zu den betrieblichen Abläufen und zu den Raumnutzungskonzepten der fünf Pilotschulen des «Pilotprojekts Tagesschule»,Schriftliche Anfrage,ce133bead03044d6a45d99b43ec53dd5,2016-03-23T00:00:00.000,Daniel Regli,SVP,Martin Götzl,SVP,Abgeschlossen,,
Auswirkungen der geplanten Tempo 30-Zonen an der Langstrasse und entlang der Strasse «Breitensteinstrasse–Am Wasser» auf den Busbetrieb,Schriftliche Anfrage,06ba9a1d470c47db8bdc9d3e579b6c88,2016-03-23T00:00:00.000,Stefan Urech,SVP,Elisabeth Schoch,FDP,Abgeschlossen,,
"Untertauchen von Asylbewerbenden im Rahmen des beschleunigten Testverfahrens im Asylzentrum Juch, Einfluss des Testbetriebs auf die illegale Einwanderung und Massnahmen zur Verringerung der Quote",Schriftliche Anfrage,524d7c35a80444b4abcb9c9f03a69a1b,2016-03-23T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Performance «Die grosse Austreibung» im Theater Neumarkt, rechtliche Einschätzung und Vorgehen der Theaterleitung sowie Einsatzkosten der Polizei",Schriftliche Anfrage,8f45674d1afc4635be3b61129e8bfc60,2016-04-06T00:00:00.000,Martin Götzl,SVP,Daniel Regli,SVP,Abgeschlossen,,
"Städtische Vertretung von Angestellten und Behördenmitgliedern in Organen von Drittinstitutionen, Angaben zu den Delegationen sowie Kosten und Nutzen der Vertretungen",Schriftliche Anfrage,17d787ccc21b4b129d975d9f6a0db53a,2016-04-06T00:00:00.000,Daniel Regli,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Umwandlung von Parkverboten in Halteverbote, Angaben zu den Verboten nach Stadtkreisen und zu den Umwandlungen ab 2010",Interpellation,76439743b5044332bfb92818396aa909,2016-04-20T00:00:00.000,Markus Hungerbühler,CVP,Urs Fehr,SVP,Abgeschlossen,,
"Verkehrsprobleme im Zusammenhang mit der Sperrung der Geroldrampen bei der Hardbrücke, Gründe für den frühen Beginn der Bauarbeiten und für das gewählte Verkehrskonzept sowie mögliche Lösungen für eine Verbesserung der Situation",Schriftliche Anfrage,71bca48cc01f4f29b9ad104f80bbd87d,2016-04-20T00:00:00.000,Derek Richter,SVP,Christoph Marty,SVP,Abgeschlossen,,
"Schadstoffbelastung des Grundstücks «Looächer» in Zürich Affoltern, bisherige Massnahmen nach den Untersuchungen in den Jahren 2000 und 2002 sowie Hintergründe zum Kauf des Grundstücks und zur Absicherung gegen mögliche Sanierungskosten",Schriftliche Anfrage,98bcdc27a7f6480fb235cdf3e98d1286,2016-04-20T00:00:00.000,Peter Schick,SVP,Daniel Regli,SVP,Abgeschlossen,,
Ausbildung und Ausrüstung aller Frontpolizisten mit Tasern,Postulat,bbf1763c47c6412aa1b0cdd231c3fa01,2016-05-11T00:00:00.000,Samuel Balsiger,SVP,Christoph Marty,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Private Heizanlagen, Durchführung von Messungen durch konzessionierte Fachbetriebe",Postulat,8e33c17801f44fc69dbed2ab411fd601,2016-05-18T00:00:00.000,Derek Richter,SVP,Rolf Müller,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Einrichtung von Begegnungszonen in den letzten fünf Jahren, Angaben zur Sicherheit, den entstandenen Umgestaltungskosten und dem Abbau von Parkplätzen sowie Planungsstand für weitere Zonen",Schriftliche Anfrage,d7d5029b02854a61ba66df96935de849,2016-05-18T00:00:00.000,Samuel Balsiger,SVP,Katharina Widmer,SVP,Abgeschlossen,,
"Kundgebung «Nuit debout à Zürich» auf dem Bürkliplatz, Gründe, Bedingungen und gesetzliche Grundlagen für die kurzfristig ausgestellte Notbewilligung sowie Einhaltung der damit verbundenen Auflagen",Schriftliche Anfrage,8b7072cdaae548b99e6885d6373fb55e,2016-05-18T00:00:00.000,Martin Götzl,SVP,Stefan Urech,SVP,Abgeschlossen,,
"Kundgebung in Oerlikon vom 20. Mai 2016, Einsatzstrategie der Polizei sowie Angaben zu den Teilnehmenden und den entstandenen Schäden",Schriftliche Anfrage,bdd552a1f9da4ba8b31bd66350ed37be,2016-05-25T00:00:00.000,Derek Richter,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Städtische Schulraumplanung, Entwicklung der Schülerzahlen bis 2030 und Auswirkungen auf die Planung der Klassengrössen",Schriftliche Anfrage,4cd2e637c8804c20a9ce6e471a808620,2016-05-25T00:00:00.000,Martin Götzl,SVP,Daniel Regli,SVP,Abgeschlossen,,
Auflistung der langfristigen Schulden im Budget- und Rechnungsbuch der Stadt,Postulat,037276b040ea42699fdbcb0271d2b423,2016-06-01T00:00:00.000,Martin Bürlimann,SVP,Walter Anken,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Subventionierte Kulturinstitutionen, jährliche Information über den effektiven Eigenfinanzierungsgrad sowie Publikation der Jahresrechnungen im Internet",Postulat,f32e2d129ebc45ce9a07054168cf7b65,2016-06-01T00:00:00.000,Daniel Regli,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Ausrüstungsstandard der Sekundarschulhäuser bezüglich Beamer und Visualizer, Kriterien und Möglichkeiten für eine Entwicklung der Infrastruktur unter Einhaltung der Globalkredite",Schriftliche Anfrage,891fe31a13da41be9f1fdcef54c06d22,2016-06-01T00:00:00.000,Stefan Urech,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Versteckte und halböffentliche Subventionen für städtische Kulturinstitutionen, Auflistung der Kosten durch die Miete von Lokalitäten, den Kauf von Tickets sowie erbrachte Sach- und Eigenleistungen",Schriftliche Anfrage,38da36e584704f5785190e73311241a1,2016-06-01T00:00:00.000,Daniel Regli,SVP,Stephan Iten,SVP,Abgeschlossen,,
Angaben zur Wohnsituation der Asylbewerbenden in der Stadt sowie zur Bemessung der Beiträge an die Logiskosten,Schriftliche Anfrage,16965cf7189640828c14b2c5ca2cda13,2016-06-08T00:00:00.000,Samuel Balsiger,SVP,Roberto Bertozzi,SVP,Abgeschlossen,,
"Einhaltung von Verkehrsregeln bei dringlichen Dienstfahrten, Grundsätze für Verzeigungen in und ausserhalb der Stadt und Angaben zu den Verzeigungen und Bussen in den letzten 5 Jahren",Schriftliche Anfrage,8a5e2748f2174d7ea2924e510bf2a199,2016-06-08T00:00:00.000,Stephan Iten,SVP,Derek Richter,SVP,Abgeschlossen,,
"Manifesta 11, Entfernung des Kunstwerks von Mike Bouchet im Löwenbräu-Areal aus dem Programm",Postulat,f6215341a6be47039f0530ba2ba6b9aa,2016-06-15T00:00:00.000,Daniel Regli,SVP,Martin Götzl,SVP,Abgeschlossen,Rückzug,Rückzug
"Ordnungsbussenverfahren der Stadtpolizei, Einführung eines Mahnverfahrens für das Bezahlen der Bussen",Postulat,05cf3aab66224e99a4853dc6e9d96c54,2016-06-15T00:00:00.000,Daniel Regli,SVP,Stephan Iten,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Parzelle an der Winkelwiese 10, Entlassung aus dem Baurecht und Verkauf an den Meistbietenden",Motion,899be45ebb56458d89a4997b25afde8e,2016-06-22T00:00:00.000,Martin Bürlimann,SVP,Christoph Marty,SVP,Abgeschlossen,Ablehnung,Ablehnung
Massnahmen der Stadt gegen die Radikalisierung junger Muslime und von Schülerinnen und Schülern sowie Ahndung von strafrechtlich relevanten Handlungen im Zusammenhang mit der Weiterverbreitung der Propaganda des IS,Schriftliche Anfrage,58ca87b3578f4d5dafc6b3643c4d0e95,2016-07-06T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,,
"Kapazität und Auslastung der Hallenbäder, Auslastung durch Schulklassen und mögliche Ausweichmöglichkeiten",Schriftliche Anfrage,3f3a37d792744aedadfab122efc10d38,2016-08-24T00:00:00.000,Martin Götzl,SVP,Thomas Monn,SVP,Abgeschlossen,,
"Auftragsvergabe des «Vereins Zürcher Volksfeste» am Züri-Fäscht 2016, Leistungsvereinbarung und Jahresrechnung des Vereins, Zusammenarbeit mit der Stadt und Klärung der Unterstellung unter das Beschaffungsrecht",Schriftliche Anfrage,c5c861cbbf724a5fa43bcba6a888541c,2016-08-24T00:00:00.000,Daniel Regli,SVP,Martin Götzl,SVP,Abgeschlossen,,
Verkauf der Parzelle «Ringling» Kat.-Nr. HG7471 in Rütihof/Höngg an den meistbietenden Interessenten,Motion,765e8bf6ddd64d4b90e694dc49112c8b,2016-09-07T00:00:00.000,Martin Bürlimann,SVP,Christoph Marty,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Finanzsituation des Stadtspitals Triemli, Hintergründe zu den Anlagenutzkosten und zur Wachstumsstrategie sowie strategische Möglichkeiten im Bereich der Corporate Governance und zur nachhaltigen Verbesserung der Finanzstruktur",Interpellation,04c6600c369c4ee988a59a3caa27a648,2016-09-28T00:00:00.000,Elisabeth Schoch,FDP,Rolf Müller,SVP,Abgeschlossen,,
"Projekt «Writers in Residence», Einstellung der finanziellen Beteiligung",Postulat,28cff938440a4514981c56f393d96985,2016-10-05T00:00:00.000,Stefan Urech,SVP,Roger Liebi,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Kolumne des Vorstehers des Schul- und Sportdepartements zum amerikanischen Präsidentschaftswahlkampf im Tagblatt, Haltung des Stadtrats zur Kolumne sowie Einfluss der geäusserten Auffassungen auf die Lernziele an den Sekundarschulen",Schriftliche Anfrage,704544b7f1a04b7990c5a4e1650fd676,2016-10-05T00:00:00.000,Stefan Urech,SVP,Samuel Balsiger,SVP,Abgeschlossen,,
Angaben zur Herkunft der städtischen Angestellten,Schriftliche Anfrage,60f7d0a1a8bb43d6aafd8d1176a87e98,2016-10-05T00:00:00.000,Stefan Urech,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Nachhaltigkeitszertifizierungen von Bauprojekten, Notwendigkeit und Umfang der Zertifizierungen",Schriftliche Anfrage,a19704c9290043a786d107432d1846c0,2016-10-05T00:00:00.000,Stefan Urech,SVP,Thomas Schwendener,SVP,Abgeschlossen,,
"Belästigungen und Delikte in öffentlichen Frei- und Hallenbadanlagen, Entwicklung der Anzeigen und Angaben zu den Tätern sowie mögliche Massnahmen zur Eindämmung der Delikte",Schriftliche Anfrage,28f9af27b5a54f22a72eda9853d85a8e,2016-10-05T00:00:00.000,Roberto Bertozzi,SVP,Stephan Iten,SVP,Abgeschlossen,,
Verkauf von Gewerbebauland im Industriegebiet «Klein Ibig» in Oberhasli,Motion,cdc330b77f7e4ac6a7a765db251c6f2a,2016-10-26T00:00:00.000,Daniel Regli,SVP,Peter Schick,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Höhenzuschlag für Bauten in Minergie-Eco-Bauweise, Änderung der Bauordnung",Postulat,941093e0da7c469f841d799d429f5a48,2016-10-26T00:00:00.000,Heinz Schatt,SVP,Peter Schick,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Verfehlungen bei ERZ, Logistikzentrum Hagenholz, Veröffentlichung der Berichte des Stadtrats, der GPK und der RPK",Postulat,29541d71203e4e568a2b617a918379fc,2016-10-26T00:00:00.000,Martin Bürlimann,SVP,Heinz Schatt,SVP,Abgeschlossen,"Überweisung mit Textänderung, Frist 24 Monate",Überweisung
"Kauf von alten Gebäuden, Kosten für Unterhalt und Sanierungen sowie Strategie der Stadt",Schriftliche Anfrage,1be082aa78b04d1092cec2bb7339078a,2016-10-26T00:00:00.000,Daniel Regli,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Verkehrs- und Parkierungskonzept im Umfeld von Lebensmittelgeschäften, Einhaltung des Strassenverkehrsgesetzes und Bewilligungsauflagen sowie Kontrolle durch die Stadtpolizei",Schriftliche Anfrage,1483af2a34114847b8ba0991fe901e41,2016-10-26T00:00:00.000,Daniel Regli,SVP,Thomas Schwendener,SVP,Abgeschlossen,,
"Bauland im Industriegebiet «Klein Ibig» in Oberhasli, Strategiewechsel der Stadt, Kosten für die Erschliessung und den Unterhalt des Landes sowie mögliche Tauschgeschäfte",Schriftliche Anfrage,07849992062c4568a74aadbaa0b7e44b,2016-10-26T00:00:00.000,Daniel Regli,SVP,Peter Schick,SVP,Abgeschlossen,,
"Gesamtstrategie für das «Niederdörfli», Entwicklung der Kundenfrequenzen und der Mieten, Bewilligungspraxis für zeltähnliche Installationen und Heizstrahler",Schriftliche Anfrage,2f3356bb329b443fb24030dced5cf216,2016-10-26T00:00:00.000,Roberto Bertozzi,SVP,Katharina Widmer,SVP,Abgeschlossen,,
"Mögliche Begünstigung durch eine angebliche Vereinbarung zwischen Stadtrat Richard Wolff und der «Autonomen Schule Zürich», Angaben zur angeblichen Vereinbarung, mögliche Gesetzesüberschreitungen und Hintergründe zum Vorfall",Schriftliche Anfrage,0872332f3e234dfda9b52855bc1e3524,2016-10-26T00:00:00.000,Samuel Balsiger,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Parkplätze im Bereich Winterthurer-/Bocklern-/Hüttenkopfstrasse in Schwamendingen, Beibehaltung des bestehenden Parkplatzregimes",Postulat,3137be21f18c4b3cb74a02be1c709844,2016-11-02T00:00:00.000,Dorothea Frei,SP,Heinz Schatt,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Möblierung von Schulen mit Sofas, Beschränkung der Bestellmöglichkeit auf Betreuungsräume, Bibliotheken und Lehrerzimmer",Postulat,e4f128306f624c929fc79893b2b359e3,2016-11-02T00:00:00.000,Stefan Urech,SVP,Roger Liebi,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Vernehmlassung zum Sachplan Infrastruktur der Luftfahrt, Bericht zur Wahrung der Interessen von Zürich Nord bezüglich des Fluglärms",Postulat,67d60623c5f245f286bef6c8677024cb,2016-11-09T00:00:00.000,Heinz Schatt,SVP,Bernhard im Oberdorf,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Bewilligungsverfahren für Geschäfte und Durchsetzung von Verkehrs- und Parkierungsvorschriften, keine Bevorzugung für Geschäftsinhaber mit Migrationshintergrund",Postulat,b28419b482c548ecb4029ba66674474b,2016-11-09T00:00:00.000,Daniel Regli,SVP,Thomas Schwendener,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Bau der temporären Wohnsiedlung Zihlacker, Budget und Kosten für die Wohnsiedlung und den Spielplatz sowie Angaben zu den berücksichtigten Firmen",Schriftliche Anfrage,4554afb7edf34767a7a773e0c4e5706e,2016-11-30T00:00:00.000,Stephan Iten,SVP,Christian Huser,FDP,Abgeschlossen,,
Auflösung der Abteilung Quartierkoordination,Postulat,65715ef65a354b91bcfde8f5268e5948,2016-12-14T00:00:00.000,Stephan Iten,SVP,Stefan Urech,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Umrüstung der Schulen zu Tagesschulen, Kosten, Auswirkungen auf die Zahl der Schülerinnen und Schüler sowie mögliche Probleme mit dem Denkmalschutz",Schriftliche Anfrage,a308dbe0bbcf4ea4ac56d8e0260613e8,2016-12-16T00:00:00.000,Daniel Regli,SVP,Roger Liebi,SVP,Abgeschlossen,,
Verminderung des Suchverkehrs in der Blauen Zone durch Ausweitung der Geltungsbereiche der Parkkarten in die angrenzenden Stadtkreise,Postulat,3bea083e14df4f969f32b9d339831a0c,2016-12-21T00:00:00.000,Bernhard im Oberdorf,SVP,Walter Anken,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Bewilligung von Sonntagsverkäufen, Angaben zu den Verfahren, den rechtlichen Grundlagen und zur Bewilligung von Ethno-Food-Märkten in Quartierzentren sowie zur Sonntagskultur im öffentlichen Leben der Stadt",Schriftliche Anfrage,bca93330f5744806ab200e6cf84f2458,2016-12-21T00:00:00.000,Daniel Regli,SVP,Thomas Schwendener,SVP,Abgeschlossen,,
Versuchsweise Installation von Ampel-Spiegel an ausgewählten Lichtsignalanlagen,Postulat,741fec4b112541c0a6e1fbaf3a33297c,2017-01-11T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,Abgeschlossen,"Überweisung, Frist 24 Monate",Überweisung
"Neue Radaranlage an der Birchstrasse bei der Glaubtenkreuzung, Gründe für die neu installierte Anlage sowie Angaben zu den Kosten, zum Überwachungsbereich und zur technischen Ausstattung",Schriftliche Anfrage,f869abcf293f467cb848b7f2581de5c2,2017-01-18T00:00:00.000,Stephan Iten,SVP,Derek Richter,SVP,Abgeschlossen,,
"Besetzung des Kochareals, Angaben zur Einhaltung und Durchsetzung der feuerpolizeilichen Vorschriften sowie zu den Ergebnissen der Kontrollen",Schriftliche Anfrage,b39b2d4aa0df4e89b4168e95a5b5070e,2017-01-18T00:00:00.000,Andreas Egli,FDP,Stephan Iten,SVP,Abgeschlossen,,
"Besetzung des Kochareals, Angaben zur Einhaltung und Durchsetzung der Gesetze und Vorschriften zur Meldepflicht, zum Gastgewerbe, zur Erstellung von Bauten, zur Durchführung von Veranstaltungen und zum Lärmschutz",Schriftliche Anfrage,ffac09ae1dd14b25a11a6304a19068d4,2017-01-18T00:00:00.000,Andreas Egli,FDP,Stephan Iten,SVP,Abgeschlossen,,
"Nutzungsvereinbarung mit dem «Verein selbstorganisiertes Leben» auf dem Kochareal, Hintergründe für den fehlenden Eintrag des Vereins in das Handelsregister des Kantons Zürich",Schriftliche Anfrage,d64e55a18a10460895bbf7b0f4838fd3,2017-01-18T00:00:00.000,Andreas Egli,FDP,Stephan Iten,SVP,Abgeschlossen,,
"Signalisation und Verkehrskontrollen an der Kreuzung Höschgasse/Wildbachstrasse, Angaben zu den Kontrollen und Verzeigungen sowie zu den Hinweisen betreffend der ungenügenden Signalisation des Linksabbiegeverbots",Interpellation,40dbc159f8f94172b57b6026d5daddae,2017-02-01T00:00:00.000,Roger Liebi,SVP,Derek Richter,SVP,Abgeschlossen,,
"Pilotprojekt gebundene Tagesschule, Information der Eltern und Erziehungsberechtigten über die generelle Abmeldemöglichkeit für die gebundene Mittagsverpflegung sowie Bericht über die damit verbundenen strukturellen und finanziellen Anpassungen",Postulat,0f7d426b9f124d3cb001345ac9c4cfbb,2017-02-08T00:00:00.000,Daniel Regli,SVP,Martin Götzl,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Kabotage-Missachtungen im Charter- und Frachtbereich, Anzahl der angezeigten Fälle in Zürich und Herkunft der involvierten Chauffeure sowie Möglichkeiten der Stadt zur Einflussnahme",Schriftliche Anfrage,2ab5ce44d968491a81b8cda913f041cb,2017-03-08T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Unbewilligte Kundgebung im Langstrassenquartier im Zusammenhang mit dem Frauentag, Höhe des entstandenen Sachschadens, eingesetzte Gewaltmittel gegen die Polizistinnen und Polizisten sowie Angaben zu den Teilnehmerinnen und Teilnehmern und den erfolgten Verzeigungen oder Festnahmen",Schriftliche Anfrage,323dbc20bc4348af8c0265363aba2df9,2017-03-15T00:00:00.000,Derek Richter,SVP,Stefan Urech,SVP,Abgeschlossen,,
"Unbewilligte Demonstration für den «internationalen Frauenkampftag», Angaben zum allfälligen Bewilligungsgesuch und zur Duldung der Demonstration sowie zum entstandenen Sachschaden und zur Identität der Demonstrantinnen",Interpellation,9ea8026518124924940b85fc5e9c52fe,2017-03-15T00:00:00.000,Stephan Iten,SVP,Derek Richter,SVP,Abgeschlossen,,
"Bau eines Spielplatzes bei der temporären Wohnsiedlung Zihlacker, Hintergründe zur Finanzierung sowie zur Haftungsfrage bei einem Unfall",Schriftliche Anfrage,e3673e84db3944edadba90ef9b3391b9,2017-03-29T00:00:00.000,Stephan Iten,SVP,Christian Huser,FDP,Abgeschlossen,,
"Unterbringung von Asylbewerbenden in der Messehalle 9 in Oerlikon, Regelungen und Durchsetzung der Hausordnung, Art der finanziellen und materiellen Unterstützung sowie negative Feststellungen und Vorfälle rund um den Marktplatz",Schriftliche Anfrage,7ad412bb295c4537bf5795b96fea953b,2017-04-05T00:00:00.000,Martin Götzl,SVP,Roberto Bertozzi,SVP,Abgeschlossen,,
"Stadtpolizei, Vorgehen, Kooperation und Zuständigkeit bezüglich Feststellung einer illegalen Einreise sowie jährliche Anzahl illegale Einreisen seit Einführung des Schengener Abkommens",Schriftliche Anfrage,034da356ea434589a2516164aaaca193,2017-04-12T00:00:00.000,Roberto Bertozzi,SVP,Martin Götzl,SVP,Abgeschlossen,,
"Belegung der städtischen Wohnungen, Aufschlüsselung nach Bürgerinnen und Bürgern aus der Schweiz, der EU/EFTA sowie aus Drittstaaten",Schriftliche Anfrage,bc1ca20e49394a82bfbfef44966508eb,2017-04-12T00:00:00.000,Roger Bartholdi,SVP,Stefan Urech,SVP,Abgeschlossen,,
Vermehrte Fahrradkontrollen mit den Schwerpunkten fehlende Lichter und Missachtung von Rotlichtern an Kreuzungen,Postulat,4acb73bd55d342d3b8154df1cd2555f3,2017-05-10T00:00:00.000,Stefan Urech,SVP,Stephan Iten,SVP,Abgeschlossen,Ablehnung,Ablehnung
"Strafbefehl für eine Übertretung in der blauen Zone, Grundlagen zur Bemessung der Höhe und Beurteilung der Verhältnismässigkeit zum entsprechenden Einkommen sowie Aufwand für die Bearbeitung der Übertretung",Interpellation,bade3cae3bf641989f62be724ba06c01,2017-05-10T00:00:00.000,Derek Richter,SVP,Stephan Iten,SVP,Abgeschlossen,,
"Empfehlungen der Sicherheitsdirektion des Kantons zur Koranverteilaktion «Lies!», Auswirkungen auf die Bewilligungspraxis in der Stadt sowie Einschätzung zur potenziellen Radikalisierung von Personen und Jihad-Reisenden im Zusammenhang mit der Aktion",Schriftliche Anfrage,b8061af7c6ae4218910733428f4497b3,2017-05-10T00:00:00.000,Samuel Balsiger,SVP,Walter Anken,SVP,Abgeschlossen,,
"Gewerbefahrzeuge, Befreiung von den Parkgebühren auf öffentlichen Parkplätzen",Motion,c5911c914eab4f6aa3309a699e523761,2017-05-10T00:00:00.000,Stephan Iten,SVP,Stefan Urech,SVP,Abgeschlossen,Umwandlung in Postulat,Überweisung
